# length,centers=4880,roads=4879,wlines=4879,trees=4879
# center_x,center_y,road_x0,road_y0,road_x1,road_y1,line_x0,line_y0,line_x1,line_y1,tree_fg,tree_x,tree_y,tree_r,tree_col
138553816.01428315,46122245.44812721,138553805.95496562,46122206.73365794,138553826.07360068,46122284.16259648,138553815.51131728,46122243.51240375,138553816.51724902,46122247.38385067,1,138553748.11388987,46121984.12545963,35,5
138553790.43688005,46122252.09399435,138553781.87819314,46122213.0203603,138553798.99556696,46122291.1676284,138553790.0089457,46122250.14031265,138553790.8648144,46122254.04767605,0,0,0,0,0
138553764.73827925,46122257.72301463,138553758.13651177,46122218.27156769,138553771.34004673,46122297.17446157,138553764.40819088,46122255.75044228,138553765.06836763,46122259.69558698,1,138553720.67148128,46121994.38460627,45,2
138553738.87543473,46122262.05087835,138553734.69080088,46122222.270370066,138553743.06006858,46122301.83138664,138553738.66620302,46122260.06185294,138553739.08466643,46122264.03990377,0,0,0,0,0
138553712.80530038,46122264.793275855,138553711.4798797,46122224.815241136,138553714.13072106,46122304.771310575,138553712.73902935,46122262.79437412,138553712.87157142,46122266.79217759,0,0,0,0,0
138553686.48483032,46122265.66589742,138553688.40862086,46122225.71218633,138553684.56103978,46122305.619608514,138553686.58101985,46122263.66821187,138553686.3886408,46122267.66358297,1,138553673.01829642,46122545.341875054,46,0
138553659.87619895,46122264.38467892,138553665.38236272,46122224.76546439,138553654.37003517,46122304.00389346,138553660.15150714,46122262.403718196,138553659.60089076,46122266.36563965,1,138553686.305785,46122074.21244914,30,5
138553633.20450082,46122260.677923515,138553642.70129317,46122221.82163786,138553623.70770848,46122299.53420917,138553633.67934045,46122258.73510923,138553632.7296612,46122262.6207378,0,0,0,0,0
138553607.07578906,46122254.29185377,138553621.07011753,46122216.8197472,138553593.0814606,46122291.76396034,138553607.77550548,46122252.418248445,138553606.37607265,46122256.1654591,0,0,0,0,0
138553582.12596786,46122244.97409651,138553601.1424094,46122209.7835445,138553563.1095263,46122280.16464851,138553583.07678995,46122243.214568906,138553581.17514578,46122246.73362411,0,0,0,0,0
138553558.9909414,46122232.472278446,138553583.2151224,46122200.641647674,138553534.7667604,46122264.30290922,138553560.20215046,46122230.88074691,138553557.77973235,46122234.06380998,1,138553721.29295403,46122019.20705227,42,1
138553538.19340974,46122216.6446571,138553566.58897075,46122188.472115226,138553509.79784873,46122244.81719897,138553539.6131878,46122215.236030005,138553536.7736317,46122218.05328419,0,0,0,0,0
138553519.64361832,46122197.94802204,138553550.971657,46122173.077276334,138553488.31557962,46122222.81876774,138553521.21002024,46122196.70448475,138553518.0772164,46122199.19155932,0,0,0,0,0
138553503.0456426,46122177.040646315,138553536.3487774,46122154.88435571,138553469.74250782,46122199.19693692,138553504.71079937,46122175.93283179,138553501.38048586,46122178.14846084,1,138553249.10923985,46122345.98236216,50,3
138553488.10340223,46122154.58095509,138553522.68068695,46122134.47097296,138553453.5261175,46122174.69093721,138553489.83226645,46122153.57545598,138553486.374538,46122155.5864542,1,138553603.07287392,46122087.715264514,33,3
138553474.5209081,46122131.22709211,138553509.93525887,46122112.63075486,138553439.1065573,46122149.82342936,138553476.29162562,46122130.297275245,138553472.75019056,46122132.156908974,1,138553345.25852776,46122199.10372309,32,2
138553462.05238238,46122107.48237631,138553498.15648288,46122090.26337726,138553425.94828188,46122124.70137536,138553463.8575874,46122106.62142635,138553460.24717736,46122108.34332626,0,0,0,0,0
138553450.58541286,46122083.43889861,138553487.2775701,46122067.511387914,138553413.89325562,46122099.3664093,138553452.42002073,46122082.64252307,138553448.750805,46122084.23527414,1,138553268.0419306,46122162.678264305,33,5
138553440.02948296,46122059.12123547,138553477.2161185,46122044.385084815,138553402.8428474,46122073.85738612,138553441.88881475,46122058.384427935,138553438.17015117,46122059.858043,1,138553554.3783873,46122013.807572216,27,4
138553430.2940762,46122034.55396335,138553467.89067298,46122020.89761281,138553392.69747943,46122048.21031389,138553432.17390606,46122033.87114582,138553428.41424635,46122035.236780874,1,138553095.6843648,46122156.09548315,47,2
138553421.28867593,46122009.761658706,138553459.2200465,46121997.064764306,138553383.35730538,46122022.458553106,138553423.18524447,46122009.126813985,138553419.3921074,46122010.396503426,0,0,0,0,0
138553412.92276564,46121984.768898,138553451.1227611,46121972.904651396,138553374.72277018,46121996.63314461,138553414.8327654,46121984.175685674,138553411.01276588,46121985.36211033,0,0,0,0,0
138553405.1058287,46121959.60025769,138553443.51661822,46121948.4373168,138553366.69503918,46121970.76319858,138553407.02636817,46121959.042110644,138553403.18528923,46121960.15840473,1,138553656.69649997,46121886.48299485,33,4
138553397.74734855,46121934.280314215,138553436.31838965,46121923.684334405,138553359.17630744,46121944.876294024,138553399.6759006,46121933.75051522,138553395.8187965,46121934.81011321,0,0,0,0,0
138553390.7568086,46121908.83364404,138553429.44361007,46121898.66843904,138553352.07000715,46121918.99884904,138553392.69114867,46121908.32538379,138553388.82246855,46121909.34190429,1,138553563.88024515,46121863.344351664,43,2
138553384.04369232,46121883.28482363,138553422.80644828,46121873.41321028,138553345.28093636,46121893.15643697,138553385.98183012,46121882.79124296,138553382.10555452,46121883.778404295,0,0,0,0,0
138553377.51748312,46121857.65842944,138553416.31963554,46121847.94282516,138553338.7153307,46121867.37403371,138553379.45759073,46121857.17264922,138553375.5773755,46121858.14420965,0,0,0,0,0
138553371.0876644,46121831.97903791,138553409.89443266,46121822.281886965,138553332.28089613,46121841.67618886,138553373.0280028,46121831.49418037,138553369.147326,46121832.463895455,0,0,0,0,0
138553364.6637196,46121806.27122552,138553403.44062316,46121796.45533278,138553325.88681602,46121816.08711826,138553366.60256478,46121805.78043088,138553362.7248744,46121806.762020156,1,138553505.229995,46121770.68861433,42,2
138553358.1551322,46121780.5595687,138553396.8675075,46121770.49219564,138553319.44275692,46121790.62694176,138553360.09075096,46121780.05620005,138553356.21951345,46121781.06293736,1,138553188.78849036,46121824.604325846,46,5
138553351.47396377,46121754.86826887,138553390.16464096,46121744.7178256,138553312.78328657,46121765.01871214,138553353.40849763,46121754.360746704,138553349.5394299,46121755.375791036,0,0,0,0,0
138553344.73773667,46121729.1916377,138553383.58138657,46121719.64329425,138553305.89408678,46121738.73998115,138553346.67991915,46121728.71422053,138553342.7955542,46121729.66905487,1,138553236.94660822,46121755.688290775,38,0
138553338.41567177,46121703.472823,138553377.5674812,46121695.27917801,138553299.26386234,46121711.666467994,138553340.37326223,46121703.06314075,138553336.4580813,46121703.88250525,0,0,0,0,0
138553333.01149175,46121677.6499534,138553372.54994336,46121671.591005996,138553293.47304013,46121683.70890081,138553334.98841432,46121677.34700603,138553331.03456917,46121677.952900775,0,0,0,0,0
138553329.0289193,46121651.6611575,138553368.90101013,46121648.464851245,138553289.1568285,46121654.85746376,138553331.02252385,46121651.50134219,138553327.03531477,46121651.820972815,0,0,0,0,0
138553326.9281065,46121625.45472016,138553366.92714116,46121625.176824674,138553286.9290718,46121625.73261565,138553328.9280582,46121625.44082539,138553324.92815477,46121625.468614936,0,0,0,0,0
138553326.74485168,46121599.07784207,138553366.67799345,46121601.38959225,138553286.8117099,46121596.76609189,138553328.74150875,46121599.19342958,138553324.7481946,46121598.96225456,0,0,0,0,0
138553328.27572906,46121572.63348664,138553368.01349112,46121577.20626118,138553288.537967,46121568.06071211,138553330.26261717,46121572.86212537,138553326.28884095,46121572.40484792,0,0,0,0,0
138553331.31462544,46121546.225243606,138553370.77942908,46121552.746690854,138553291.8498218,46121539.70379636,138553333.2878656,46121546.55131597,138553329.34138528,46121545.89917124,0,0,0,0,0
138553335.65542758,46121519.95670271,138553374.81030864,46121528.13565677,138553296.50054651,46121511.77774865,138553337.61317164,46121520.365650415,138553333.6976835,46121519.547755,1,138553194.69785577,46121490.51246809,45,5
138553341.09183386,46121493.93114493,138553379.94854861,46121503.42618143,138553302.2351191,46121484.43610843,138553343.0346696,46121494.40589675,138553339.1489981,46121493.45639311,0,0,0,0,0
138553347.3813242,46121468.19254642,138553386.02652222,46121478.51478796,138553308.73612618,46121457.87030488,138553349.3135841,46121468.708658494,138553345.4490643,46121467.676434346,0,0,0,0,0
138553354.20234782,46121442.65547608,138553392.76081198,46121453.29713197,138553315.64388365,46121432.013820186,138553356.13027102,46121443.187558874,138553352.2744246,46121442.12339328,1,138553686.76910135,46121534.439758144,50,3
138553361.22293025,46121417.21743531,138553399.83284336,46121427.670884974,138553322.61301714,46121406.76398564,138553363.1534259,46121417.74010779,138553359.2924346,46121416.694762826,1,138553038.83015582,46121329.93113059,48,1
138553368.11109757,46121391.77592555,138553406.90357506,46121401.53008832,138553329.3186201,46121382.02176277,138553370.05072144,46121392.26363368,138553366.1714737,46121391.28821741,1,138553544.61687008,46121436.157366164,44,2
138553374.5348753,46121366.22844816,138553413.61299652,46121374.7666237,138553335.4567541,46121357.69027262,138553376.48878136,46121366.655356936,138553372.58096924,46121365.801539384,0,0,0,0,0
138553380.16228932,46121340.4725046,138553419.57948267,46121347.27580288,138553340.74509597,46121333.66920632,138553382.133149,46121340.812669516,138553378.19142964,46121340.132339686,0,0,0,0,0
138553384.66136542,46121314.405596286,138553424.40643036,46121318.914455704,138553344.91630048,46121309.89673687,138553386.64861867,46121314.631039254,138553382.67411217,46121314.18015332,1,138553074.64985892,46121279.23649283,34,0
138553387.65977967,46121287.97492769,138553427.63744932,46121289.311314344,138553347.68211,46121286.63854104,138553389.65866315,46121288.041747026,138553385.66089618,46121287.90810836,0,0,0,0,0
138553388.54744712,46121261.42057983,138553428.4415343,46121258.51166123,138553348.65335992,46121264.329498425,138553390.54215148,46121261.2751339,138553386.55274275,46121261.56602576,0,0,0,0,0
138553386.62749237,46121235.08954322,138553425.78624952,46121226.92916708,138553347.46873522,46121243.24991937,138553388.58543023,46121234.68152442,138553384.6695545,46121235.49756203,0,0,0,0,0
138553381.2575595,46121209.32113586,138553418.9947713,46121196.05829884,138553343.5203477,46121222.583972886,138553383.1444201,46121208.65799401,138553379.37069893,46121209.98427772,0,0,0,0,0
138553372.48352525,46121184.356070794,138553408.457835,46121166.86753059,138553336.5092155,46121201.844611,138553374.28224075,46121183.48164378,138553370.68480974,46121185.23049781,1,138553655.78121448,46121046.6338167,29,3
138553360.82179973,46121160.36764631,138553394.90901613,46121139.43772328,138553326.73458332,46121181.297569335,138553362.52616054,46121159.321150154,138553359.1174389,46121161.41414246,1,138553107.72421795,46121315.77232481,27,1
138553346.7979176,46121137.52785354,138553378.99437484,46121113.792054825,138553314.60146037,46121161.26365226,138553348.40774047,46121136.341063604,138553345.18809474,46121138.71464348,0,0,0,0,0
138553330.93321767,46121116.00815921,138553361.15279278,46121089.801723346,138553300.71364257,46121142.21459508,138553332.44419643,46121114.69783742,138553329.42223892,46121117.318481006,0,0,0,0,0
138553313.5424202,46121095.954210915,138553341.50769478,46121067.35450081,138553285.57714564,46121124.55392102,138553314.94068393,46121094.52422541,138553312.1441565,46121097.38419642,1,138553397.43824393,46121010.15508059,43,3
138553294.6435514,46121077.47458112,138553320.06267425,46121046.58982445,138553269.22442856,46121108.35933779,138553295.91450754,46121075.93034329,138553293.37259528,46121079.01881895,0,0,0,0,0
138553274.2316834,46121060.674973935,138553296.80122977,46121027.650504574,138553251.66213703,46121093.699443296,138553275.3601607,46121059.02375047,138553273.1032061,46121062.3261974,0,0,0,0,0
138553252.30874747,46121045.69242527,138553271.37948927,46121010.531270474,138553233.23800567,46121080.85358007,138553253.26228455,46121043.93436753,138553251.3552104,46121047.45048302,0,0,0,0,0
138553228.95600122,46121033.02633973,138553243.49465543,46120995.76204672,138553214.417347,46121070.29063275,138553229.68293393,46121031.16312508,138553228.22906852,46121034.88955438,0,0,0,0,0
138553204.3056875,46121023.40902625,138553213.2217217,46120984.41538146,138553195.38965327,46121062.40267104,138553204.7514892,46121021.459344015,138553203.85988578,46121025.358708486,0,0,0,0,0
138553178.51184744,46121017.511173874,138553181.69446447,46120977.63798804,138553175.3292304,46121057.38435971,138553178.67097828,46121015.51751458,138553178.3527166,46121019.50483317,1,138553187.9801331,46120898.888446,43,2
138553151.92521644,46121015.38906944,138553149.88692784,46120975.44103595,138553153.96350503,46121055.33710293,138553151.823302,46121013.39166776,138553152.02713087,46121017.386471115,1,138553157.37763846,46121122.250059016,42,0
138553125.00420076,46121016.76267396,138553118.25671417,46120977.33588833,138553131.75168735,46121056.189459585,138553124.66682643,46121014.79133468,138553125.3415751,46121018.73401324,1,138553058.71014497,46120629.3945052,33,1
138553098.20830622,46121021.34851418,138553087.184652,46120982.89751877,138553109.23196045,46121059.799509585,138553097.6571235,46121019.42596441,138553098.75948894,46121023.271063946,0,0,0,0,0
138553071.99703863,46121028.863116786,138553057.02327985,46120991.77152006,138553086.97079742,46121065.95471351,138553071.24835068,46121027.00853695,138553072.7457266,46121030.71769662,1,138553029.69617003,46120924.079356045,37,2
138553046.82990387,46121039.02300848,138553028.1425508,46121003.656600185,138553065.51725695,46121074.38941678,138553045.8955362,46121037.25468807,138553047.76427153,46121040.79132889,0,0,0,0,0
138553023.14213404,46121051.53945387,138553001.26129118,46121018.05470039,138553045.0229769,46121085.02420735,138553022.0480919,46121049.865216196,138553024.2361762,46121053.21369155,1,138552877.63452905,46120828.86584319,35,4
138553000.95937937,46121066.03492773,138552976.6903673,46121034.23846482,138553025.22839144,46121097.83139065,138552999.74592876,46121064.445104584,138553002.17283,46121067.62475088,0,0,0,0,0
138552979.96645302,46121082.058017604,138552954.07135186,46121051.57123791,138553005.86155418,46121112.5447973,138552978.67169794,46121080.53367862,138552981.2612081,46121083.58235659,0,0,0,0,0
138552959.83778885,46121099.15506097,138552933.00533703,46121069.48993786,138552986.67024067,46121128.82018408,138552958.49616626,46121097.671804816,138552961.17941144,46121100.63831712,0,0,0,0,0
138552940.24868852,46121116.873632,138552912.92719382,46121087.65829481,138552967.57018322,46121146.088969186,138552938.88261378,46121115.41286514,138552941.61476326,46121118.33439886,1,138552672.49804038,46120830.563327566,31,2
138552920.97218555,46121134.90056321,138552893.23738065,46121106.07729835,138552948.70699045,46121163.72382807,138552919.5854453,46121133.45939997,138552922.3589258,46121136.34172645,1,138553180.9859815,46121405.11867125,37,1
138552901.96732613,46121153.1877375,138552873.85373455,46121124.733810395,138552930.08091772,46121181.64166461,138552900.56164655,46121151.76504115,138552903.37300572,46121154.610433854,1,138552774.75332418,46121024.43371733,32,5
138552883.21400774,46121171.716748714,138552854.75532746,46121143.60796864,138552911.672688,46121199.825528786,138552881.7910737,46121170.31130971,138552884.63694176,46121173.12218772,0,0,0,0,0
138552864.6921276,46121190.46919062,138552835.92121416,46121162.680082306,138552893.463041,46121218.25829893,138552863.2535819,46121189.079735205,138552866.13067326,46121191.858646035,0,0,0,0,0
138552846.38158318,46121209.426657036,138552817.3304552,46121181.93062162,138552875.43271115,46121236.922692455,138552844.92902678,46121208.051855266,138552847.8341396,46121210.801458806,0,0,0,0,0
138552828.26227185,46121228.57074178,138552798.96213505,46121201.34020777,138552857.56240866,46121255.80127579,138552826.79726502,46121227.20921508,138552829.72727868,46121229.93226848,0,0,0,0,0
138552810.31409094,46121247.88303864,138552780.79537866,46121220.889601946,138552839.83280322,46121274.876475334,138552808.83815533,46121246.53336681,138552811.79002655,46121249.23271047,0,0,0,0,0
138552792.5169379,46121267.34514144,138552762.8093663,46121240.55969411,138552822.22450954,46121294.13058877,138552791.03155932,46121266.005869076,138552794.0023165,46121268.684413806,1,138552589.02007234,46121083.86482722,49,4
138552774.85071003,46121286.93864396,138552744.98334432,46121260.33149331,138552804.71807575,46121313.54579461,138552773.35734174,46121285.60828643,138552776.34407833,46121288.26900149,0,0,0,0,0
138552757.29530475,46121306.64514004,138552727.29663593,46121280.186117575,138552787.29397357,46121333.1041625,138552755.7953713,46121305.322188914,138552758.7952382,46121307.96809116,0,0,0,0,0
138552739.83061942,46121326.44622345,138552709.72864854,46121300.10478559,138552769.9325903,46121352.787661314,138552738.32552087,46121325.12915156,138552741.33571798,46121327.763295345,0,0,0,0,0
138552722.4365514,46121346.32348802,138552692.25887987,46121320.06880954,138552752.6142229,46121372.5781665,138552720.92766783,46121345.01075409,138552723.94543496,46121347.636221945,0,0,0,0,0
138552705.09299812,46121366.25852756,138552674.86692327,46121340.05958866,138552735.31907296,46121392.45746646,138552703.58169436,46121364.948580615,138552706.60430187,46121367.56847451,1,138552995.26331663,46121617.76834098,40,5
138552687.7798569,46121386.23293586,138552657.53246996,46121360.058605224,138552718.02724382,46121412.4072665,138552686.26748756,46121384.92421933,138552689.29222623,46121387.54165239,1,138552497.97750393,46121221.98901114,47,2
138552670.4770251,46121406.22830673,138552640.23531163,46121380.047421195,138552700.71873856,46121432.40919227,138552668.96493942,46121404.919262454,138552671.98911077,46121407.53735101,1,138552876.8767194,46121584.91285052,31,1
138552653.1644001,46121426.226233974,138552622.95534077,46121400.00767689,138552683.37345943,46121452.444791056,138552651.65394714,46121424.91530612,138552654.67485306,46121427.53716183,0,0,0,0,0
138552635.82187936,46121446.20831141,138552605.67255044,46121419.92109081,138552665.97120827,46121472.495532006,138552634.31441292,46121444.89395038,138552637.3293458,46121447.52267244,0,0,0,0,0
138552618.42936015,46121466.156132825,138552588.36703178,46121439.7694617,138552648.49168852,46121492.54280395,138552616.92624372,46121464.83679927,138552619.93247658,46121467.47546638,0,0,0,0,0
138552600.96673992,46121486.05129205,138552571.01897177,46121459.534671165,138552630.91450807,46121512.56791293,138552599.46935153,46121484.725461006,138552602.46412832,46121487.37712309,0,0,0,0,0
138552583.41391602,46121505.87538286,138552553.60848635,46121479.198869556,138552613.2193457,46121532.55189617,138552581.92364454,46121504.5415572,138552584.9041875,46121507.209208526,0,0,0,0,0
138552565.75090998,46121525.61010149,138552536.09059647,46121498.77233328,138552595.4112235,46121552.4478697,138552564.2678943,46121524.26821308,138552567.23392567,46121526.951989904,1,138552815.6390513,46121751.718298666,34,3
138552547.9771452,46121545.253144525,138552518.4116574,46121518.310948424,138552577.542633,46121572.195340626,138552546.4988708,46121543.90603472,138552549.4554196,46121546.60025433,1,138552370.58421835,46121383.59996793,27,0
138552530.13234675,46121564.83544468,138552500.60423455,46121537.852290854,138552559.66045895,46121591.81859851,138552528.65594113,46121563.48628699,138552531.60875237,46121566.18460237,0,0,0,0,0
138552512.26125792,46121584.392073214,138552482.71281713,46121557.431182146,138552541.8096987,46121611.35296428,138552510.7838359,46121583.04402866,138552513.73867995,46121585.740117766,0,0,0,0,0
138552494.40862203,46121603.95810139,138552464.782246,46121577.08287409,138552524.03499806,46121630.833328694,138552492.92730322,46121602.61434003,138552495.88994083,46121605.301862754,0,0,0,0,0
138552476.61918268,46121623.56860045,138552446.8577199,46121596.84304463,138552506.38064545,46121650.294156276,138552475.13110954,46121622.23232266,138552478.10725582,46121624.904878244,0,0,0,0,0
138552458.93768296,46121643.25864167,138552428.98481253,46121616.74778439,138552488.89055339,46121669.769498944,138552457.44003943,46121641.9330988,138552460.4353265,46121644.584184535,0,0,0,0,0
138552441.40886638,46121663.06329627,138552411.20950612,46121636.8335681,138552471.60822663,46121689.29302444,138552439.89889836,46121661.751809865,138552442.9188344,46121664.37478268,0,0,0,0,0
138552424.07747623,46121683.01763554,138552393.5782338,46121657.13721416,138552454.57671866,46121708.89805692,138552422.5525141,46121681.72361447,138552425.60243836,46121684.31165661,1,138552669.59637785,46121891.35502764,34,1
138552406.98825604,46121703.156730734,138552376.13793448,46121677.695826195,138552437.8385776,46121728.61763527,138552405.44573995,46121701.88368551,138552408.53077212,46121704.42977596,1,138552281.27319568,46121599.40354474,41,1
138552390.1859489,46121723.51565306,138552358.936112,46121698.5467185,138552421.43578583,46121748.48458762,138552388.62345707,46121722.26720633,138552391.74844074,46121724.764099784,0,0,0,0,0
138552373.7152984,46121744.12947383,138552342.02090186,46121719.72731764,138552405.40969497,46121768.53163002,138552372.13057858,46121742.90936602,138552375.30001825,46121745.34958164,0,0,0,0,0
138552357.62104785,46121765.03326428,138552325.44113263,46121741.27504347,138552389.80096307,46121788.791485086,138552356.0120521,46121763.84535324,138552359.23004362,46121766.22117532,1,138552611.03788027,46121952.12925313,50,0
138552341.9479406,46121786.26209565,138552309.24638158,46121763.22716481,138552374.6494996,46121809.29702649,138552340.31286263,46121785.11034911,138552343.58301854,46121787.413842194,1,138552080.3354686,46121601.98264891,32,3
138552326.74071997,46121807.85103922,138552293.4870138,46121785.62063155,138552359.99442616,46121830.08144689,138552325.07803467,46121806.739518836,138552328.40340528,46121808.96255961,0,0,0,0,0
138552312.04412937,46121829.83516623,138552278.21419618,46121808.49188581,138552345.87406257,46121851.17844665,138552310.3526327,46121828.76800221,138552313.73562604,46121830.90233025,1,138552009.2662272,46121638.81280644,26,1
138552297.90291214,46121852.24954794,138552263.4798574,46121831.87669095,138552332.3259669,46121872.62240494,138552296.18175942,46121851.23090509,138552299.62406486,46121853.26819079,1,138552487.2297132,46121964.300261445,34,4
138552284.36184278,46121875.12925361,138552249.29126233,46121855.892455906,138552319.43242323,46121894.366051316,138552282.60831377,46121874.16741373,138552286.1153718,46121876.091093495,0,0,0,0,0
138552271.54007095,46121898.504608884,138552235.64732218,46121880.84928148,138552307.43281972,46121916.15993629,138552269.7454335,46121897.62184251,138552273.3347084,46121899.38737526,0,0,0,0,0
138552259.79055184,46121922.3910273,138552222.92546257,46121906.867973715,138552296.6556411,46121937.91408089,138552257.94729736,46121921.61487462,138552261.63380632,46121923.16717998,0,0,0,0,0
138552249.5120657,46121946.80099966,138552211.6074937,46121934.02432477,138552287.41663772,46121959.577674545,138552247.6168371,46121946.16216591,138552251.4072943,46121947.4398334,1,138552584.01991364,46122059.555155575,46,1
138552241.10339272,46121971.74701679,138552202.21922392,46121962.365043774,138552279.98756152,46121981.1289898,138552239.15918428,46121971.27791814,138552243.04760116,46121972.21611544,0,0,0,0,0
138552234.9524979,46121997.2397817,138552195.3984564,46121991.28345733,138552274.5065394,46122003.19610607,138552232.97479582,46121996.94196548,138552236.93019998,46121997.53759792,0,0,0,0,0
138552231.0398184,46122023.22263246,138552191.18074536,46122019.86789001,138552270.89889145,46122026.57737491,138552229.04686475,46122023.05489534,138552233.03277206,46122023.39036958,0,0,0,0,0
138552228.8237532,46122049.55261334,138552188.85779753,46122047.90264757,138552268.78970888,46122051.20257911,138552226.82545543,46122049.47011505,138552230.822051,46122049.63511163,0,0,0,0,0
138552227.72854277,46122076.08112223,138552187.73710802,46122075.25338722,138552267.71997753,46122076.908857234,138552225.72897103,46122076.03973547,138552229.72811452,46122076.12250898,0,0,0,0,0
138552227.17842746,46122102.65955692,138552187.18804508,46122101.78244895,138552267.16880983,46122103.53666489,138552225.17890835,46122102.61570152,138552229.17794657,46122102.70341232,1,138552567.09667754,46122110.11497467,29,1
138552226.59764764,46122129.13931525,138552186.63430804,46122127.42715605,138552266.56098723,46122130.85147444,138552224.59948066,46122129.05370729,138552228.59581462,46122129.22492321,0,0,0,0,0
138552225.4722097,46122155.40805177,138552185.5583129,46122152.78491598,138552265.3861065,46122158.03118755,138552223.47651485,46122155.27689498,138552227.46790454,46122155.539208554,1,138552411.07182986,46122167.605633155,49,3
138552223.74929264,46122181.624130175,138552183.8826377,46122178.36072312,138552263.61594757,46122184.887537226,138552221.7559599,46122181.46095982,138552225.7426254,46122181.78730053,0,0,0,0,0
138552221.58462164,46122208.06833112,138552181.75401747,46122204.39097162,138552261.4152258,46122211.74569062,138552219.59309143,46122207.88446315,138552223.57615185,46122208.2521991,0,0,0,0,0
138552219.1002721,46122234.97708006,138552179.3336921,46122230.66209258,138552258.86685207,46122239.29206754,138552217.1119431,46122234.76133069,138552221.08860108,46122235.19282944,1,138551833.3644463,46122193.12170148,43,0
138552216.14311677,46122262.229987256,138552176.50809157,46122256.838811316,138552255.77814198,46122267.6211632,138552214.1613655,46122261.96042846,138552218.12486804,46122262.49954605,0,0,0,0,0
138552212.42885843,46122289.536594324,138552173.03244957,46122282.613952614,138552251.8252673,46122296.45923603,138552210.459038,46122289.19046224,138552214.39867887,46122289.88272641,0,0,0,0,0
138552207.67239377,46122316.60539759,138552168.68367895,46122307.66782981,138552246.66110858,46122325.54296537,138552205.72295803,46122316.1585192,138552209.6218295,46122317.05227598,0,0,0,0,0
138552201.5886194,46122343.14489348,138552163.26761395,46122331.67752496,138552239.90962487,46122354.612262,138552199.67256913,46122342.57152506,138552203.5046697,46122343.718261905,1,138551941.0057823,46122265.166787565,31,3
138552193.89243206,46122368.863578364,138552156.62482437,46122354.33342293,138552231.16003975,46122383.3937338,138552192.0290517,46122368.137070596,138552195.75581244,46122369.59008613,1,138552410.97624686,46122453.50173376,50,4
138552184.2987284,46122393.469948605,138552148.62992713,46122375.36645129,138552219.96752968,46122411.573445916,138552182.51528835,46122392.56477374,138552186.08216846,46122394.37512347,1,138551929.26679924,46122264.02994281,39,3
138552172.52240506,46122416.67250058,138552139.1731975,46122394.58561859,138552205.8716126,46122438.75938257,138552170.85494468,46122415.56815648,138552174.18986544,46122417.77684468,1,138552442.6509862,46122595.57624466,34,3
138552158.27835885,46122438.1797307,138552128.0798255,46122411.94905051,138552188.4768922,46122464.41041089,138552156.76843217,46122436.86819669,138552159.78828552,46122439.49126471,1,138552046.54378542,46122341.126214,38,5
138552141.30869403,46122457.71635671,138552114.5324749,46122428.00046719,138552168.08491316,46122487.43224623,138552139.96988308,46122456.23056223,138552142.647505,46122459.20215119,0,0,0,0,0
138552121.81538486,46122475.28127319,138552098.05960622,46122443.09955507,138552145.5711635,46122507.46299132,138552120.62759593,46122473.67218728,138552123.0031738,46122476.8903591,1,138551897.91717127,46122171.96857985,40,1
138552100.3835022,46122491.101779066,138552079.10146692,46122457.23328376,138552121.66553745,46122524.970274374,138552099.31940043,46122489.4083543,138552101.44760394,46122492.795203835,0,0,0,0,0
138552077.60980925,46122505.41214426,138552058.2725969,46122470.39683021,138552096.9470216,46122540.42745831,138552076.64294863,46122503.661378555,138552078.57666987,46122507.16290996,0,0,0,0,0
138552054.0580806,46122518.41858988,138552036.67039114,46122482.39542713,138552071.44577008,46122554.441752635,138552053.18869615,46122516.617431745,138552054.92746508,46122520.21974802,1,138552170.1209078,46122758.87320127,33,3
138552029.96397334,46122530.04835316,138552014.86856836,46122493.0060969,138552045.05937833,46122567.09060942,138552029.2092031,46122528.19624034,138552030.7187436,46122531.90046597,0,0,0,0,0
138552005.3750912,46122540.06877771,138551992.95795888,46122502.04490594,138552017.7922235,46122578.09264948,138552004.75423458,46122538.16758412,138552005.9959478,46122541.9699713,1,138552052.24976572,46122683.60889366,45,2
138551980.33681276,46122548.24531529,138551971.0135303,46122509.347032495,138551989.6600952,46122587.14359809,138551979.87064865,46122546.30040115,138551980.80297688,46122550.19022943,1,138551900.3896658,46122214.69254032,38,5
138551954.89451677,46122554.34341769,138551948.96784174,46122514.784922734,138551960.8211918,46122593.901912645,138551954.598183,46122552.36549294,138551955.19085053,46122556.32134244,0,0,0,0,0
138551929.0952204,46122558.208682165,138551926.21222907,46122518.31271293,138551931.9782117,46122598.1046514,138551928.95107082,46122556.213883705,138551929.23936996,46122560.20348062,1,138551911.36482385,46122312.84847137,49,5
138551902.99428514,46122560.094806775,138551902.5536117,46122520.097234264,138551903.43495858,46122600.09237929,138551902.97225147,46122558.09492815,138551903.0163188,46122562.0946854,0,0,0,0,0
138551876.64972132,46122560.38505813,138551878.03945237,46122520.40920732,138551875.25999027,46122600.36090893,138551876.71920788,46122558.38626559,138551876.58023477,46122562.383850664,1,138551884.15426895,46122344.51546378,27,5
138551850.11954054,46122559.46275591,138551852.74206528,46122519.548818946,138551847.4970158,46122599.376692876,138551850.25066677,46122557.46705906,138551849.98841432,46122561.45845276,0,0,0,0,0
